id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e1886,xiling_wujia,dianping,2025-10-01T17:30:53+08:00,2025-10-01T17:30:53+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_governance,service,喜爱,0.56,positive,0.56,low,0.78,True,宜昌,relevant,政府机构及社会团体,2,3,公安警察,,T2,伍家派出所,main,111.3547,30.6522,533994.7,3.3924672e+06,伍家派出所,政府机构及社会团体,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e1887,xiling_wujia,dianping,2025-10-01T15:29:51+08:00,2025-10-01T15:29:51+08:00,广场舞噪音扰民，没法休息,"扰民,噪音,没法,广场,休息",12,urban_operation,environment,失望,1.0,negative,1.0,medium,0.9,True,宜昌,relevant,商务住宅,12,2,产业园区,,T2,宜昌住邦科技园,main,111.3168,30.7389,530342.25,3.4020735e+06,宜昌住邦科技园,商务住宅,0.13,Very Negative,0.12,失望厌恶,失望厌恶,,
e1888,xiling_wujia,meituan,2025-09-18T02:15:16+08:00,2025-09-18T02:15:16+08:00,夜市噪音扰民，投诉不断,"扰民,夜市,噪音,投诉,不断",11,urban_operation,event,失望,1.0,negative,1.0,low,0.97,True,宜昌,relevant,商务住宅,22,2,住宅小区,,T2,星苑,main,111.2791,30.7089,526736.3,3.3987338e+06,星苑,商务住宅,0.01,Very Negative,0.11,失望厌恶,失望厌恶,,
e1889,xiling_wujia,xiaohongshu,2025-09-26T03:50:40+08:00,2025-09-26T03:50:40+08:00,二马路施工封路，绕行太折腾了,"二马路,封路,绕行,折腾,施工",14,urban_operation,facility,愤怒,1.0,negative,1.0,medium,0.81,True,宜昌,relevant,商务住宅,9,0,住宅小区,,T2,南北天城,main,111.3034,30.685,529067.5,3.396086e+06,南北天城,商务住宅,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e1890,xiling_wujia,xiaohongshu,2025-10-03T00:32:11+08:00,2025-10-03T00:32:11+08:00,停车场收费贵还找不到位，真坑,"真坑,停车场,收费,到位",14,urban_operation,facility,失望,1.0,negative,1.0,medium,0.83,True,宜昌,relevant,住宿服务,2,6,宾馆酒店,,T2,宜昌温馨商务酒店(水悦城店),main,111.3053,30.7042,529244.44,3.398224e+06,宜昌温馨商务酒店(水悦城店),住宿服务,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e1891,xiling_wujia,dianping,2025-09-21T06:55:04+08:00,2025-09-21T06:55:04+08:00,老字号保护得好，有传承,"老字号,传承,保护",11,urban_operation,culture,满足,1.0,positive,1.0,low,0.87,True,宜昌,relevant,科教文化服务,12,2,科教文化场所,,T2,三峡大学电气科学楼,main,111.3072,30.7295,529417.8,3.401023e+06,三峡大学电气科学楼,科教文化服务,0.99,Very Positive,0.11,怀旧认同,怀旧认同,,
e1892,xiling_wujia,dianping,2025-09-16T14:55:01+08:00,2025-09-16T14:55:01+08:00,普通水平,"普通,水平",4,urban_renewal,service,好奇,0.298,neutral,0.298,low,0.94,True,宜昌,relevant,商务住宅,6,0,商务写字楼,,T2,广盛大厦,main,111.3258,30.7112,531210.4,3.399004e+06,广盛大厦,商务住宅,0.43,Neutral,0.04,其他,其他,,
e1893,xiling_wujia,12345,2025-09-16T01:07:47+08:00,2025-09-16T01:07:47+08:00,也就那样吧,那样,5,urban_operation,service,中性,0.242,neutral,0.242,low,0.89,True,宜昌,relevant,体育休闲服务,5,0,三级甲等医院,,T2,国药葛洲坝中心医院,main,111.2809,30.7221,526907.3,3.4001965e+06,国药葛洲坝中心医院,体育休闲服务,0.53,Neutral,0.05,其他,其他,,
e1894,xiling_wujia,meituan,2025-09-24T07:57:23+08:00,2025-09-24T07:57:23+08:00,公交等了四十分钟不来，太差了,"四十分钟,太差,公交",14,urban_planning,facility,愤怒,1.0,negative,1.0,medium,0.84,True,宜昌,relevant,科教文化服务,14,0,学校,,T2,三峡电力职业学院-2号教学楼,main,111.3019,30.7101,528917.0,3.3988712e+06,三峡电力职业学院-2号教学楼,科教文化服务,0.07,Very Negative,0.14,不满抱怨,不满抱怨,,
e1895,xiling_wujia,dianping,2025-09-29T03:58:13+08:00,2025-09-29T03:58:13+08:00,路灯坏了几天没人修，晚上黑得可怕,"没人修,黑得,路灯,可怕,晚上",16,urban_operation,facility,愤怒,1.0,negative,1.0,medium,0.91,True,宜昌,relevant,政府机构及社会团体,1,3,验车场,,T2,万民机动车检测站,main,111.362,30.6694,534691.06,3.3943828e+06,万民机动车检测站,政府机构及社会团体,0.01,Very Negative,0.16,不满抱怨,不满抱怨,,
e1896,xiling_wujia,xiaohongshu,2025-10-02T05:25:30+08:00,2025-10-02T05:25:30+08:00,剧院音响效果差，失望,"音响效果,剧院,失望",10,urban_operation,culture,愤怒,0.83,negative,0.83,low,0.93,True,宜昌,relevant,住宿服务,0,2,旅馆招待所,,T2,宜昌洪都旅店,main,111.3003,30.6898,528767.9,3.3966178e+06,宜昌洪都旅店,住宿服务,0.26,Negative,0.1,失望厌恶,失望厌恶,,
e1897,xiling_wujia,dianping,2025-09-17T20:59:17+08:00,2025-09-17T20:59:17+08:00,普通水平,"普通,水平",4,urban_operation,culture,中性,0.298,neutral,0.298,low,0.98,True,宜昌,relevant,政府机构及社会团体,1,5,地市级政府及事业单位,,T2,宜昌市气象局,main,111.2941,30.7023,528173.3,3.398004e+06,宜昌市气象局,政府机构及社会团体,0.43,Neutral,0.04,其他,其他,,
e1898,xiling_wujia,12345,2025-10-03T04:11:15+08:00,2025-10-03T04:11:15+08:00,井盖松动没人处理，差点绊倒,"井盖,绊倒,松动,差点,处理",13,urban_governance,facility,愤怒,1.0,negative,1.0,high,0.83,True,宜昌,relevant,休闲娱乐,4,3,网吧,,T2,菜狗电竞(福久源店),main,111.3575,30.6512,534270.0,3.3923612e+06,菜狗电竞(福久源店),休闲娱乐,0.02,Very Negative,0.13,不满抱怨,不满抱怨,,
e1899,xiling_wujia,xiaohongshu,2025-09-23T11:35:13+08:00,2025-09-23T11:35:13+08:00,感觉一般,"感觉,一般",4,urban_planning,environment,中性,0.27,neutral,0.27,low,0.85,True,宜昌,relevant,交通设施服务,7,1,公交车站相关,,T2,二中(公交站),main,111.2974,30.7152,528486.5,3.3994365e+06,二中(公交站),交通设施服务,0.55,Neutral,0.04,其他,其他,,
e1900,xiling_wujia,dianping,2025-09-25T05:52:12+08:00,2025-09-25T05:52:12+08:00,维修预约了一周都没人上门,"预约,上门,维修,没人,一周",12,urban_renewal,service,愤怒,1.0,negative,1.0,low,0.87,True,宜昌,relevant,住宿服务,13,0,住宿服务相关,,T2,苹果电竞酒店(宜昌CBD购物中心解放路步行街店),main,111.2813,30.706,526947.7,3.398418e+06,苹果电竞酒店(宜昌CBD购物中心解放路步行街店),住宿服务,0.06,Very Negative,0.12,不满抱怨,不满抱怨,,
e1901,xiling_wujia,dianping,2025-09-26T07:39:11+08:00,2025-09-26T07:39:11+08:00,文创市集周末很火，氛围好,"文创,很火,市集,氛围,周末",12,urban_operation,event,期待,1.0,positive,1.0,low,0.87,True,宜昌,relevant,科教文化服务,15,9,图书馆,,T2,伍家岗区图书馆,main,111.3625,30.653,534746.8,3.3925545e+06,伍家岗区图书馆,科教文化服务,0.95,Very Positive,0.12,喜悦满意,喜悦满意,,
e1902,xiling_wujia,dianping,2025-09-25T00:58:02+08:00,2025-09-25T00:58:02+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_governance,service,期待,0.82,positive,0.82,low,0.94,True,宜昌,relevant,购物服务,12,0,超市,,T2,雅斯超市(香山福久源店),main,111.3576,30.6538,534277.0,3.3926435e+06,雅斯超市(香山福久源店),购物服务,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e1903,xiling_wujia,dianping,2025-09-18T22:51:51+08:00,2025-09-18T22:51:51+08:00,国庆活动办得热闹喜庆,"办得,喜庆,热闹,国庆,活动",10,urban_operation,event,期待,0.92,positive,0.92,high,0.95,True,宜昌,relevant,住宿服务,5,2,五星级宾馆,,T2,国宾花园酒店,main,111.3081,30.7011,529519.9,3.3978778e+06,国宾花园酒店,住宿服务,0.86,Very Positive,0.1,喜悦满意,喜悦满意,,
e1904,xiling_wujia,dianping,2025-09-27T05:14:57+08:00,2025-09-27T05:14:57+08:00,磨基山公园绿化做得漂亮,"磨基山,绿化,公园,漂亮",11,urban_operation,environment,喜爱,1.0,positive,1.0,low,0.85,True,宜昌,relevant,商务住宅,7,4,住宅小区,,T2,融创宏泰融公馆,main,111.3727,30.6714,535716.9,3.3946072e+06,融创宏泰融公馆,商务住宅,0.97,Very Positive,0.11,喜悦满意,喜悦满意,,
e1905,xiling_wujia,meituan,2025-09-17T14:12:54+08:00,2025-09-17T14:12:54+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_renewal,service,喜爱,0.82,positive,0.82,high,0.9,True,宜昌,relevant,政府机构及社会团体,11,3,政府机关相关,,T2,宜昌市西陵区人民政府政务服务中心,main,111.2909,30.7087,527870.06,3.398711e+06,宜昌市西陵区人民政府政务服务中心,政府机构及社会团体,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e1906,xiling_wujia,weibo,2025-09-20T13:16:10+08:00,2025-09-20T13:16:10+08:00,博物馆展览内容丰富，值得一看,"值得一看,展览,博物馆,丰富,内容",14,urban_operation,culture,喜爱,1.0,positive,1.0,high,0.81,True,宜昌,relevant,风景名胜,3,3,公园,,T2,石板森林公园,main,111.3494,30.7369,533461.8,3.4018628e+06,石板森林公园,风景名胜,0.96,Very Positive,0.14,喜悦满意,喜悦满意,,
e1907,xiling_wujia,meituan,2025-09-29T09:00:38+08:00,2025-09-29T09:00:38+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_governance,service,期待,1.0,positive,1.0,high,0.81,True,宜昌,relevant,政府机构及社会团体,1,0,公安警察,,T2,伍家派出所,main,111.3535,30.6513,533884.94,3.3923702e+06,伍家派出所,政府机构及社会团体,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e1908,xiling_wujia,meituan,2025-09-28T00:35:59+08:00,2025-09-28T00:35:59+08:00,没什么亮点,"亮点,没什么",5,urban_planning,facility,好奇,0.284,neutral,0.284,high,0.88,True,宜昌,relevant,休闲娱乐,4,5,娱乐场所,,T2,天上飞(珍珠路店),main,111.2804,30.7153,526862.56,3.3994392e+06,天上飞(珍珠路店),休闲娱乐,0.44,Neutral,0.05,其他,其他,,
e1909,xiling_wujia,dianping,2025-09-28T07:48:15+08:00,2025-09-28T07:48:15+08:00,江水有异味，怀疑有排污,"异味,排污,江水,怀疑",11,urban_governance,environment,愤怒,1.0,negative,1.0,high,0.79,True,宜昌,relevant,生活服务,8,6,生活服务场所,,T2,伍投·璞境营销中心,main,111.3602,30.6521,534521.1,3.3924618e+06,伍投·璞境营销中心,生活服务,0.07,Very Negative,0.11,不满抱怨,不满抱怨,,
e1910,xiling_wujia,dianping,2025-09-16T18:12:24+08:00,2025-09-16T18:12:24+08:00,街道两旁的银杏秋天特别美,"银杏,秋天,两旁,街道,特别",12,urban_operation,environment,期待,1.0,positive,1.0,low,0.8,True,宜昌,relevant,休闲娱乐,25,12,羽毛球场,,T2,华羽体育羽毛球馆(喜盈门馆),main,111.3743,30.6769,535867.06,3.3952125e+06,华羽体育羽毛球馆(喜盈门馆),休闲娱乐,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e1911,xiling_wujia,weibo,2025-09-25T07:15:10+08:00,2025-09-25T07:15:10+08:00,也就那样吧,那样,5,urban_operation,environment,中性,0.242,neutral,0.242,medium,0.81,True,宜昌,relevant,金融保险服务,3,0,中国工商银行,,T2,中国工商银行(三峡夜明珠支行),main,111.2984,30.7336,528581.1,3.4014755e+06,中国工商银行(三峡夜明珠支行),金融保险服务,0.53,Neutral,0.05,其他,其他,,
e1912,xiling_wujia,weibo,2025-09-27T19:36:13+08:00,2025-09-27T19:36:13+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_operation,service,喜爱,0.82,positive,0.82,high,0.91,True,宜昌,relevant,商务住宅,11,1,住宅小区,,T2,春立方,main,111.3238,30.6825,531022.25,3.3958182e+06,春立方,商务住宅,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e1913,xiling_wujia,xiaohongshu,2025-09-26T17:27:39+08:00,2025-09-26T17:27:39+08:00,灯光秀很震撼，点赞,"点赞,震撼,灯光",9,urban_operation,event,期待,1.0,positive,1.0,medium,0.88,True,宜昌,relevant,科教文化服务,10,1,小学,,T2,西陵区得胜街小学,main,111.2741,30.7105,526255.75,3.3989138e+06,西陵区得胜街小学,科教文化服务,1.0,Very Positive,0.09,喜悦满意,喜悦满意,,
e1914,xiling_wujia,meituan,2025-09-15T03:27:48+08:00,2025-09-15T03:27:48+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,service,好奇,0.242,neutral,0.242,medium,0.78,True,宜昌,relevant,住宿服务,7,1,旅馆招待所,,T2,宜昌金港招待所,main,111.3176,30.697,530425.75,3.3974278e+06,宜昌金港招待所,住宿服务,0.47,Neutral,0.06,其他,其他,,
e1915,xiling_wujia,dianping,2025-09-24T04:39:21+08:00,2025-09-24T04:39:21+08:00,夜间道路标识反光清晰，开车省心,"省心,反光,标识,开车,夜间",15,urban_operation,facility,喜爱,1.0,positive,1.0,high,0.91,True,宜昌,relevant,体育休闲服务,5,5,医疗保健服务场所,,T2,宜昌市中心血站(大连路),main,111.3132,30.701,530000.5,3.397864e+06,宜昌市中心血站(大连路),体育休闲服务,0.95,Very Positive,0.15,喜悦满意,喜悦满意,,
e1916,xiling_wujia,12345,2025-09-24T00:16:56+08:00,2025-09-24T00:16:56+08:00,没什么特别,"没什么,特别",5,urban_operation,facility,中性,0.256,neutral,0.256,high,0.85,True,宜昌,relevant,科教文化服务,11,0,中学,,T2,宜昌市第五中学教育联合体(四新路校区),main,111.281,30.704,526915.25,3.398192e+06,宜昌市第五中学教育联合体(四新路校区),科教文化服务,0.46,Neutral,0.05,其他,其他,,
e1917,xiling_wujia,12345,2025-09-26T13:54:29+08:00,2025-09-26T13:54:29+08:00,演出取消也没提前通知，坑,"演出,取消,提前,通知",12,urban_operation,event,愤怒,1.0,negative,1.0,high,0.83,True,宜昌,relevant,金融保险服务,0,4,中国工商银行,,T2,中国工商银行(三峡夜明珠支行),main,111.2978,30.7343,528520.94,3.4015568e+06,中国工商银行(三峡夜明珠支行),金融保险服务,0.02,Very Negative,0.12,不满抱怨,不满抱怨,,
e1918,xiling_wujia,dianping,2025-09-27T10:31:14+08:00,2025-09-27T10:31:14+08:00,施工扬尘太大，不敢开窗,"扬尘,开窗,施工,太大,不敢",11,urban_operation,environment,失望,1.0,negative,1.0,medium,0.98,True,宜昌,relevant,体育休闲服务,0,2,医疗保健服务场所,,T2,宜昌政阳诊所,main,111.343,30.6501,532874.44,3.3922335e+06,宜昌政阳诊所,体育休闲服务,0.07,Very Negative,0.11,不满抱怨,不满抱怨,,
e1919,xiling_wujia,weibo,2025-09-21T13:08:49+08:00,2025-09-21T13:08:49+08:00,江滩改造后面貌一新，很赞,"江滩,面貌一新,很赞,改造",12,urban_operation,environment,满足,1.0,positive,1.0,high,0.9,True,宜昌,relevant,商务住宅,23,1,住宅小区,,T2,宜化山语城二期,main,111.329,30.6738,531527.25,3.3948538e+06,宜化山语城二期,商务住宅,0.91,Very Positive,0.12,期待建议,期待建议,,
e1920,xiling_wujia,meituan,2025-09-26T00:03:53+08:00,2025-09-26T00:03:53+08:00,解放路天桥修好了，过街安全,"解放路,天桥,修好,安全",13,urban_renewal,facility,满足,1.0,positive,1.0,high,0.82,True,宜昌,relevant,体育休闲服务,2,1,三级甲等医院,,T2,宜昌市中心人民医院伍家院区综合楼,main,111.302,30.6875,528935.75,3.3963638e+06,宜昌市中心人民医院伍家院区综合楼,体育休闲服务,0.9,Very Positive,0.13,焦虑担忧,焦虑担忧,,
e1921,xiling_wujia,dianping,2025-09-25T16:18:55+08:00,2025-09-25T16:18:55+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_operation,service,期待,1.0,positive,1.0,high,0.91,True,宜昌,relevant,生活服务,3,0,洗浴推拿场所,,T2,越汤汇·云池,main,111.3203,30.7001,530683.44,3.397772e+06,越汤汇·云池,生活服务,0.98,Very Positive,0.13,喜悦满意,喜悦满意,,
e1922,xiling_wujia,dianping,2025-10-03T05:34:40+08:00,2025-10-03T05:34:40+08:00,公交等了四十分钟不来，太差了,"四十分钟,太差,公交",14,urban_governance,facility,失望,1.0,negative,1.0,low,0.97,True,宜昌,relevant,商务住宅,16,0,住宅小区,,T2,依山郡,main,111.3362,30.6769,532220.56,3.3952008e+06,依山郡,商务住宅,0.07,Very Negative,0.14,不满抱怨,不满抱怨,,
e1923,xiling_wujia,xiaohongshu,2025-09-18T02:30:28+08:00,2025-09-18T02:30:28+08:00,夜经济让城市更有活力了,"活力,城市,经济",11,urban_operation,event,喜爱,1.0,positive,1.0,high,0.81,True,宜昌,relevant,住宿服务,18,14,宾馆酒店,,T2,宜昌金岛大酒店,main,111.3169,30.6751,530370.1,3.3949955e+06,宜昌金岛大酒店,住宿服务,0.94,Very Positive,0.11,喜悦满意,喜悦满意,,
e1924,xiling_wujia,12345,2025-09-19T00:18:39+08:00,2025-09-19T00:18:39+08:00,运河公园整治后水清了，舒服,"后水清,整治,舒服,运河,公园",13,urban_planning,environment,期待,0.72,positive,0.72,medium,0.88,True,宜昌,relevant,体育休闲服务,2,4,整形美容,,T2,伊莱美整形美容,main,111.2815,30.7025,526965.75,3.3980212e+06,伊莱美整形美容,体育休闲服务,0.76,Positive,0.13,喜悦满意,喜悦满意,,
e1925,xiling_wujia,xiaohongshu,2025-09-27T10:30:14+08:00,2025-09-27T10:30:14+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_planning,service,喜爱,0.56,positive,0.56,low,0.85,True,宜昌,relevant,金融保险服务,19,0,中国银行,,T2,中国银行(伍临路支行),main,111.3543,30.6445,533961.94,3.3916122e+06,中国银行(伍临路支行),金融保险服务,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e1926,xiling_wujia,meituan,2025-09-23T13:44:49+08:00,2025-09-23T13:44:49+08:00,施工扬尘太大，不敢开窗,"扬尘,开窗,施工,太大,不敢",11,urban_operation,environment,失望,1.0,negative,1.0,medium,0.89,True,宜昌,relevant,生活服务,9,3,售票处,,T2,宜昌东站售票处,main,111.3665,30.6614,535125.25,3.393489e+06,宜昌东站售票处,生活服务,0.07,Very Negative,0.11,不满抱怨,不满抱怨,,
e1927,xiling_wujia,dianping,2025-10-01T15:11:43+08:00,2025-10-01T15:11:43+08:00,营业十二小时,"十二,营业,小时",6,urban_planning,environment,好奇,0.242,neutral,0.242,high,0.86,True,宜昌,relevant,体育休闲服务,5,0,整形美容,,T2,前卫整形美容vip部,main,111.2881,30.7015,527600.7,3.397918e+06,前卫整形美容vip部,体育休闲服务,0.47,Neutral,0.06,其他,其他,,
e1928,xiling_wujia,xiaohongshu,2025-09-18T16:21:59+08:00,2025-09-18T16:21:59+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_renewal,service,期待,1.0,positive,1.0,medium,0.91,True,宜昌,relevant,生活服务,3,2,生活服务场所,,T2,东方杰座,main,111.3093,30.7082,529628.4,3.39866e+06,东方杰座,生活服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e1929,xiling_wujia,dianping,2025-09-23T10:55:54+08:00,2025-09-23T10:55:54+08:00,井盖松动没人处理，差点绊倒,"井盖,绊倒,松动,差点,处理",13,urban_governance,facility,愤怒,1.0,negative,1.0,high,0.96,True,宜昌,relevant,政府机构及社会团体,3,5,验车场,,T2,万民机动车检测站,main,111.3621,30.6684,534697.06,3.3942622e+06,万民机动车检测站,政府机构及社会团体,0.02,Very Negative,0.13,不满抱怨,不满抱怨,,
e1930,xiling_wujia,dianping,2025-10-03T11:30:37+08:00,2025-10-03T11:30:37+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_operation,service,期待,0.82,positive,0.82,high,0.98,True,宜昌,relevant,金融保险服务,6,1,银行,,T2,汉口银行(西陵支行),main,111.2807,30.7092,526892.5,3.3987625e+06,汉口银行(西陵支行),金融保险服务,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
