id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e2455,xiling_wujia,meituan,2026-05-02T23:59:22+08:00,2026-05-02T23:59:22+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,喜爱,1.0,positive,1.0,low,0.449,True,宜昌,relevant,住宿服务,7,3,宾馆酒店,,T3,宜昌江客宾馆,main,general,111.2771,30.7266,526541.75,3.4007008e+06,宜昌江客宾馆,住宿服务,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e2456,xiling_wujia,weibo,2026-05-04T16:00:39+08:00,2026-05-04T16:00:39+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_operation,service,愤怒,1.0,negative,1.0,high,0.468,True,宜昌,relevant,住宿服务,19,1,住宿服务相关,,T3,AMENGS静雅民宿(葛洲坝店),main,general,111.2939,30.7222,528154.5,3.40021e+06,AMENGS静雅民宿(葛洲坝店),住宿服务,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e2457,xiling_wujia,meituan,2026-05-05T09:52:37+08:00,2026-05-05T09:52:37+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_operation,service,愤怒,0.76,negative,0.76,high,0.448,True,宜昌,relevant,生活服务,23,1,邮政速递,,T3,中国邮政(杨岔路邮政支局),main,general,111.319,30.6716,530570.9,3.3946105e+06,中国邮政(杨岔路邮政支局),生活服务,0.22,Negative,0.12,不满抱怨,不满抱怨,,
e2458,xiling_wujia,dianping,2026-05-04T16:11:41+08:00,2026-05-04T16:11:41+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,service,期待,1.0,positive,1.0,low,0.451,True,宜昌,relevant,住宿服务,15,1,四星级宾馆,,T3,丽橙水晶酒店(宜昌星光天地店),main,general,111.2972,30.6966,528474.56,3.3973732e+06,丽橙水晶酒店(宜昌星光天地店),住宿服务,0.94,Very Positive,0.12,期待建议,期待建议,,
e2459,xiling_wujia,weibo,2026-05-06T14:09:20+08:00,2026-05-06T14:09:20+08:00,二马路文创市集热闹又有创意，点赞,"文创,点赞,二马路,市集,创意",16,urban_operation,service,喜爱,1.0,positive,1.0,high,0.53,True,宜昌,relevant,住宿服务,18,1,宾馆酒店,,T3,天天快捷酒店(宜昌CBD解放路店),main,ermalu_oldstreet,111.2838,30.7003,527185.5,3.397781e+06,天天快捷酒店(宜昌CBD解放路店),住宿服务,1.0,Very Positive,0.16,喜悦满意,喜悦满意,,
e2460,xiling_wujia,dianping,2026-05-03T12:40:41+08:00,2026-05-03T12:40:41+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,喜爱,0.56,positive,0.56,low,0.506,True,宜昌,relevant,购物服务,0,0,维修站点,,T3,华为授权服务中心(宜昌伍家岗),main,general,111.3454,30.6412,533114.2,3.3912448e+06,华为授权服务中心(宜昌伍家岗),购物服务,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e2461,xiling_wujia,12345,2026-05-05T08:26:13+08:00,2026-05-05T08:26:13+08:00,五一广场施工吵死了，扰民,"五一广场,吵死,扰民,施工",12,urban_operation,event,愤怒,1.0,negative,1.0,high,0.462,True,宜昌,relevant,体育休闲服务,1,0,口腔医院,,T3,美思特口腔医院(伍家店),main,wuyi_square,111.3539,30.6511,533919.2,3.392349e+06,美思特口腔医院(伍家店),体育休闲服务,0.07,Very Negative,0.12,失望厌恶,失望厌恶,,
e2462,xiling_wujia,meituan,2026-05-03T12:23:57+08:00,2026-05-03T12:23:57+08:00,BRT 专线快，通勤省时间,"通勤,BRT,专线,时间",13,urban_governance,facility,满足,0.98,positive,0.98,high,0.58,True,宜昌,relevant,交通设施服务,11,3,公交车站相关,,T3,宜昌东站(公交站),main,transit_hub,111.365,30.6579,534985.56,3.3931e+06,宜昌东站(公交站),交通设施服务,0.89,Very Positive,0.13,喜悦满意,喜悦满意,,
e2463,xiling_wujia,dianping,2026-05-02T02:37:32+08:00,2026-05-02T02:37:32+08:00,博物馆展览内容丰富，值得一看,"值得一看,展览,博物馆,丰富,内容",14,urban_operation,culture,喜爱,1.0,positive,1.0,high,0.451,True,宜昌,relevant,科教文化服务,24,5,科研机构,,T3,宜昌英杰高级中学,main,general,111.3702,30.6757,535470.8,3.3950742e+06,宜昌英杰高级中学,科教文化服务,0.96,Very Positive,0.14,喜悦满意,喜悦满意,,
e2464,xiling_wujia,dianping,2026-05-05T23:53:54+08:00,2026-05-05T23:53:54+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_operation,service,失望,1.0,negative,1.0,high,0.438,True,宜昌,relevant,住宿服务,4,4,住宿服务相关,,T3,A梦雅居民宿中南路店(城东新区店),main,zhongnan_road,111.3186,30.685,530528.56,3.3960895e+06,A梦雅居民宿中南路店(城东新区店),住宿服务,0.01,Very Negative,0.14,不满抱怨,不满抱怨,,
e2465,xiling_wujia,dianping,2026-05-01T07:04:49+08:00,2026-05-01T07:04:49+08:00,大洋百货节假日挤得想逃，太差,"挤得,节假日,大洋,百货",14,urban_governance,facility,愤怒,1.0,negative,1.0,low,0.603,True,宜昌,relevant,交通设施服务,8,1,公交车站相关,,T3,十六中(公交站),main,yiling_cbd,111.2891,30.7061,527697.06,3.398426e+06,十六中(公交站),交通设施服务,0.08,Very Negative,0.14,不满抱怨,不满抱怨,,
e2466,xiling_wujia,meituan,2026-05-05T19:50:11+08:00,2026-05-05T19:50:11+08:00,感觉一般,"感觉,一般",4,urban_renewal,service,好奇,0.27,neutral,0.27,low,0.49,True,宜昌,relevant,商务住宅,0,4,住宅小区,,T3,天屿,main,general,111.3419,30.6746,532763.94,3.3949442e+06,天屿,商务住宅,0.55,Neutral,0.04,其他,其他,,
e2467,xiling_wujia,dianping,2026-05-02T23:22:22+08:00,2026-05-02T23:22:22+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_renewal,service,失望,0.76,negative,0.76,medium,0.517,True,宜昌,relevant,商务住宅,9,0,住宅小区,,T3,半岛花园,main,general,111.3159,30.7075,530261.5,3.3985898e+06,半岛花园,商务住宅,0.22,Negative,0.12,不满抱怨,不满抱怨,,
e2468,xiling_wujia,dianping,2026-05-06T11:01:52+08:00,2026-05-06T11:01:52+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,service,喜爱,1.0,positive,1.0,medium,0.45,True,宜昌,relevant,住宿服务,2,4,便民商店/便利店,,T3,7天优品酒店(宜昌葛洲坝店),main,general,111.2886,30.7252,527639.25,3.4005468e+06,7天优品酒店(宜昌葛洲坝店),住宿服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e2469,xiling_wujia,dianping,2026-05-03T19:48:16+08:00,2026-05-03T19:48:16+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_renewal,facility,喜爱,1.0,positive,1.0,medium,0.51,True,宜昌,relevant,科教文化服务,1,9,小学,,T3,宜昌市外国语实验小学,main,general,111.272,30.7063,526059.44,3.3984452e+06,宜昌市外国语实验小学,科教文化服务,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e2470,xiling_wujia,meituan,2026-05-03T14:36:08+08:00,2026-05-03T14:36:08+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_planning,service,期待,1.0,positive,1.0,medium,0.469,True,宜昌,relevant,休闲娱乐,9,5,度假村,,T3,蓝孔雀山庄,main,general,111.3479,30.7345,533313.3,3.4015915e+06,蓝孔雀山庄,休闲娱乐,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e2471,xiling_wujia,xiaohongshu,2026-05-04T15:46:03+08:00,2026-05-04T15:46:03+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,culture,期待,1.0,positive,1.0,low,0.536,True,宜昌,relevant,体育休闲服务,11,4,综合医院,,T3,惠民医院,main,general,111.3293,30.6657,531558.6,3.3939542e+06,惠民医院,体育休闲服务,0.99,Very Positive,0.11,期待建议,期待建议,,
e2472,xiling_wujia,xiaohongshu,2026-05-06T04:49:54+08:00,2026-05-06T04:49:54+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_operation,service,满足,0.9,positive,0.9,high,0.474,True,宜昌,relevant,公司企业,10,4,公司,,T3,长江宜昌航道工程局,main,general,111.3111,30.6834,529804.44,3.3959205e+06,长江宜昌航道工程局,公司企业,0.85,Very Positive,0.14,怀旧认同,怀旧认同,,
e2473,xiling_wujia,meituan,2026-05-01T22:11:44+08:00,2026-05-01T22:11:44+08:00,江边垃圾没人清理，味道难闻,"难闻,江边,垃圾,清理,味道",13,urban_operation,environment,愤怒,1.0,negative,1.0,medium,0.6,True,宜昌,relevant,交通设施服务,5,25,公交车站相关,,T3,十六中(公交站),main,yiling_cbd,111.2896,30.7058,527743.7,3.3983885e+06,十六中(公交站),交通设施服务,0.01,Very Negative,0.13,不满抱怨,不满抱怨,,
e2474,xiling_wujia,meituan,2026-05-05T22:53:04+08:00,2026-05-05T22:53:04+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_renewal,service,喜爱,1.0,positive,1.0,low,0.601,True,宜昌,relevant,商务住宅,0,1,住宅小区,,T3,东山花园,main,general,111.3089,30.7113,529591.56,3.3990108e+06,东山花园,商务住宅,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e2475,xiling_wujia,xiaohongshu,2026-05-04T17:06:54+08:00,2026-05-04T17:06:54+08:00,灯光秀很震撼，点赞,"点赞,震撼,灯光",9,urban_operation,event,期待,1.0,positive,1.0,high,0.515,True,宜昌,relevant,体育休闲服务,13,1,专科医院,,T3,宜昌春华牛皮癣中医专科医院,main,general,111.3559,30.6543,534110.1,3.3926985e+06,宜昌春华牛皮癣中医专科医院,体育休闲服务,1.0,Very Positive,0.09,喜悦满意,喜悦满意,,
e2476,xiling_wujia,meituan,2026-05-05T19:55:33+08:00,2026-05-05T19:55:33+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_renewal,service,满足,1.0,positive,1.0,low,0.433,True,宜昌,relevant,商务住宅,3,3,住宅小区,,T3,花艳小区,main,general,111.3941,30.6508,537778.25,3.3923305e+06,花艳小区,商务住宅,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e2477,xiling_wujia,xiaohongshu,2026-05-01T22:30:01+08:00,2026-05-01T22:30:01+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅",10,urban_governance,service,愤怒,0.66,negative,0.66,medium,0.432,True,宜昌,relevant,政府机构及社会团体,6,2,乡镇以下级政府及事业单位,,T3,灵宝村(社区)村委会,main,general,111.4237,30.6499,540616.56,3.3922372e+06,灵宝村(社区)村委会,政府机构及社会团体,0.27,Negative,0.1,不满抱怨,不满抱怨,,
e2478,xiling_wujia,meituan,2026-05-06T10:04:07+08:00,2026-05-06T10:04:07+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_renewal,service,愤怒,1.0,negative,1.0,medium,0.521,True,宜昌,relevant,商务住宅,3,3,住宅小区,,T3,大都上善谷,main,general,111.33,30.6836,531619.5,3.3959385e+06,大都上善谷,商务住宅,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e2479,xiling_wujia,meituan,2026-05-05T15:59:44+08:00,2026-05-05T15:59:44+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,期待,1.0,positive,1.0,low,0.496,True,宜昌,relevant,购物服务,1,1,公司,,T3,欧亚达家居(宜昌西陵旗舰店),main,general,111.291,30.7187,527871.1,3.3998232e+06,欧亚达家居(宜昌西陵旗舰店),购物服务,0.99,Very Positive,0.11,期待建议,期待建议,,
e2480,xiling_wujia,meituan,2026-05-05T18:16:57+08:00,2026-05-05T18:16:57+08:00,这条路坑坑洼洼半年没人修,"没人修,坑坑洼洼,半年,这条",12,urban_renewal,facility,愤怒,0.56,negative,0.56,medium,0.525,True,宜昌,relevant,购物服务,4,7,花卉市场,,T3,诗情花艺,main,general,111.2891,30.6995,527696.9,3.3976932e+06,诗情花艺,购物服务,0.32,Negative,0.12,其他,其他,,
e2481,xiling_wujia,xiaohongshu,2026-05-06T02:19:55+08:00,2026-05-06T02:19:55+08:00,剧院演出水准很高，推荐,"水准,剧院,演出,推荐",11,urban_operation,culture,喜爱,1.0,positive,1.0,medium,0.464,True,宜昌,relevant,科教文化服务,4,0,科研机构,,T3,艾家嘴125地质队,main,general,111.33,30.6625,531629.1,3.3936002e+06,艾家嘴125地质队,科教文化服务,0.99,Very Positive,0.11,喜悦满意,喜悦满意,,
e2482,xiling_wujia,weibo,2026-05-05T09:17:33+08:00,2026-05-05T09:17:33+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_renewal,service,期待,0.9,positive,0.9,medium,0.544,True,宜昌,relevant,科教文化服务,18,1,小学,,T3,宜昌市实验小学,main,general,111.2815,30.7005,526966.56,3.3978025e+06,宜昌市实验小学,科教文化服务,0.85,Very Positive,0.14,怀旧认同,怀旧认同,,
e2483,xiling_wujia,dianping,2026-05-01T05:25:46+08:00,2026-05-01T05:25:46+08:00,CBD 商场集中，购物体验好,"CBD,商场,购物,体验,集中",14,urban_operation,service,喜爱,1.0,positive,1.0,low,0.511,True,宜昌,relevant,住宿服务,6,4,宾馆酒店,,T3,美邻精品酒店(宜昌CBD夷陵广场中心店),main,yiling_cbd,111.2821,30.7046,527028.0,3.398258e+06,美邻精品酒店(宜昌CBD夷陵广场中心店),住宿服务,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e2484,xiling_wujia,12345,2026-05-02T21:27:20+08:00,2026-05-02T21:27:20+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_governance,service,满足,1.0,positive,1.0,high,0.475,True,宜昌,relevant,政府机构及社会团体,12,2,地市级政府及事业单位,,T3,宜昌市民政局,main,general,111.3039,30.6947,529119.94,3.3971668e+06,宜昌市民政局,政府机构及社会团体,0.99,Very Positive,0.11,期待建议,期待建议,,
e2485,xiling_wujia,meituan,2026-05-02T14:21:10+08:00,2026-05-02T14:21:10+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,service,失望,0.98,negative,0.98,medium,0.471,True,宜昌,relevant,购物服务,10,2,建材五金市场,,T3,泰丰陶瓷城,main,general,111.3645,30.6262,534942.06,3.389588e+06,泰丰陶瓷城,购物服务,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
e2486,xiling_wujia,dianping,2026-05-01T20:51:17+08:00,2026-05-01T20:51:17+08:00,水悦城停车难绕半天，崩溃,"水悦城,停车难,崩溃,半天",12,urban_governance,facility,失望,0.96,negative,0.96,high,0.55,True,宜昌,relevant,交通设施服务,23,0,公共停车场,,T3,水悦城地下停车场,main,shuiyuecheng,111.3096,30.7104,529655.9,3.3989045e+06,水悦城地下停车场,交通设施服务,0.12,Very Negative,0.12,不满抱怨,不满抱怨,,
e2487,xiling_wujia,12345,2026-05-04T01:18:41+08:00,2026-05-04T01:18:41+08:00,兴发广场餐饮选择多，聚餐好去处,"兴发,聚餐,好去处,餐饮,广场",15,urban_renewal,event,期待,1.0,positive,1.0,medium,0.501,True,宜昌,relevant,商务住宅,8,8,商住两用楼宇,,T3,兴发广场,main,zhongnan_road,111.3248,30.6819,531119.5,3.3957518e+06,兴发广场,商务住宅,0.95,Very Positive,0.15,喜悦满意,喜悦满意,,
e2488,xiling_wujia,weibo,2026-05-01T19:26:09+08:00,2026-05-01T19:26:09+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_governance,service,满足,0.9,positive,0.9,high,0.485,True,宜昌,relevant,政府机构及社会团体,5,1,地市级政府及事业单位,,T3,宜昌市人力资源和社会保障局(沿江大道),main,general,111.2739,30.7105,526237.2,3.3989102e+06,宜昌市人力资源和社会保障局(沿江大道),政府机构及社会团体,0.85,Very Positive,0.14,怀旧认同,怀旧认同,,
e2489,xiling_wujia,dianping,2026-05-04T00:06:57+08:00,2026-05-04T00:06:57+08:00,剧院音响效果差，失望,"音响效果,剧院,失望",10,urban_operation,culture,失望,0.83,negative,0.83,high,0.486,True,宜昌,relevant,科教文化服务,2,3,小学,,T3,宜昌金东方学校·小学,main,general,111.339,30.6498,532492.4,3.392197e+06,宜昌金东方学校·小学,科教文化服务,0.26,Negative,0.1,失望厌恶,失望厌恶,,
e2490,xiling_wujia,xiaohongshu,2026-05-02T18:28:34+08:00,2026-05-02T18:28:34+08:00,就这样吧,这样,4,urban_operation,culture,好奇,0.242,neutral,0.242,low,0.445,True,宜昌,relevant,科教文化服务,7,1,高等院校,,T3,三峡大学科技学院,main,general,111.3141,30.7263,530085.3,3.400674e+06,三峡大学科技学院,科教文化服务,0.53,Neutral,0.04,其他,其他,,
e2491,xiling_wujia,weibo,2026-05-03T12:11:39+08:00,2026-05-03T12:11:39+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_governance,service,愤怒,1.0,negative,1.0,low,0.491,True,宜昌,relevant,政府机构及社会团体,1,18,验车场,,T3,万民机动车检测站,main,general,111.3642,30.6677,534901.56,3.394187e+06,万民机动车检测站,政府机构及社会团体,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e2492,xiling_wujia,dianping,2026-05-04T01:09:23+08:00,2026-05-04T01:09:23+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时",14,urban_operation,service,愤怒,1.0,negative,1.0,medium,0.505,True,宜昌,relevant,购物服务,5,0,建材五金市场,,T3,易中建材家装大世界,main,general,111.3305,30.7313,531655.44,3.4012352e+06,易中建材家装大世界,购物服务,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e2493,xiling_wujia,12345,2026-05-03T11:54:23+08:00,2026-05-03T11:54:23+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_governance,service,愤怒,1.0,negative,1.0,medium,0.552,True,宜昌,relevant,政府机构及社会团体,12,0,消防机关,,T3,宜昌市消防救援局,main,general,111.3039,30.6889,529119.56,3.3965285e+06,宜昌市消防救援局,政府机构及社会团体,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e2494,xiling_wujia,xiaohongshu,2026-05-05T23:53:29+08:00,2026-05-05T23:53:29+08:00,也就那样吧,那样,5,urban_operation,service,好奇,0.242,neutral,0.242,low,0.562,True,宜昌,relevant,住宿服务,6,0,宾馆酒店,,T3,宜海宾馆,main,general,111.3126,30.7103,529944.7,3.3989022e+06,宜海宾馆,住宿服务,0.53,Neutral,0.05,其他,其他,,
e2495,xiling_wujia,dianping,2026-05-04T12:32:13+08:00,2026-05-04T12:32:13+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,culture,喜爱,1.0,positive,1.0,low,0.482,True,宜昌,relevant,科教文化服务,4,2,学校,,T3,唐家湾中小学,main,general,111.3257,30.7355,531190.3,3.4016972e+06,唐家湾中小学,科教文化服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e2496,xiling_wujia,dianping,2026-05-05T16:44:46+08:00,2026-05-05T16:44:46+08:00,夜经济让城市更有活力了,"活力,城市,经济",11,urban_operation,event,喜爱,1.0,positive,1.0,low,0.463,True,宜昌,relevant,体育休闲服务,18,3,三级甲等医院,,T3,国药葛洲坝中心医院,main,general,111.282,30.7223,527011.1,3.4002158e+06,国药葛洲坝中心医院,体育休闲服务,0.94,Very Positive,0.11,喜悦满意,喜悦满意,,
e2497,xiling_wujia,dianping,2026-05-03T17:50:28+08:00,2026-05-03T17:50:28+08:00,文创市集周末很火，氛围好,"文创,很火,市集,氛围,周末",12,urban_operation,event,满足,1.0,positive,1.0,medium,0.504,True,宜昌,relevant,休闲娱乐,1,4,网吧,,T3,摩非电竞(CBD店),main,general,111.2835,30.71,527152.94,3.398856e+06,摩非电竞(CBD店),休闲娱乐,0.95,Very Positive,0.12,喜悦满意,喜悦满意,,
