id_e,scope,source,text,keywords,domain,element,score,polarity,polarity_hint,emotion_intensity,l1_confidence,l2_confidence,emotion_type,category,timestamp,time_label,urban_value,target_type,target_detail,area_tag,zone,has_location,relevance,aspect_primary,aspect_polarity,aspects_json,semantic_target,policy_seed,project_seed,matrix_multi,attribution_confidence,blind_spot,lon,lat
ermawu_T1_00599,ermawu,sim_ermawu_l3l4,盼着开街呢，老街改造进度有点慢,文旅活力,urban_operation,事件,0.42,Neutral,neu,0.664,0.903,0.773,盼,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.565,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.919,1,111.282275,30.699798
ermawu_T1_00600,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.451,Neutral,neu,0.386,0.901,0.904,急,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.895,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.923,1,111.28265,30.692458
ermawu_T1_00601,ermawu,sim_ermawu_l3l4,施工期灰尘大,施工扰民,urban_governance,环境,0.329,Very Negative,neg,0.674,0.838,0.912,哀,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.55,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.842,0,111.278144,30.700628
ermawu_T1_00602,ermawu,sim_ermawu_l3l4,业态单一，逛一次就够,业态丰富度,urban_operation,服务,0.214,Negative,neg,0.898,0.875,0.7,怒,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.62,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.72,0,111.280006,30.696915
ermawu_T1_00603,ermawu,sim_ermawu_l3l4,施工绕行太麻烦,施工扰民,urban_governance,环境,0.217,Negative,neg,0.769,0.878,0.715,哀,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.517,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.926,0,111.272618,30.698168
ermawu_T1_00604,ermawu,sim_ermawu_l3l4,二马路修旧如旧，百年老街焕发新生,修旧如旧,urban_renewal,文化,0.431,Neutral,neu,0.774,0.938,0.897,急,历史街区,2025-02-02,2025-02 春节·二马路一期开街爆满,0.552,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,neu,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.817,0,111.284374,30.696731
ermawu_T1_00605,ermawu,sim_ermawu_l3l4,回迁满意，原样回来住着踏实,回迁安置,urban_renewal,服务,0.884,Very Positive,pos,0.477,0.763,0.833,乐,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.505,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.922,0,111.284425,30.694962
ermawu_T1_00606,ermawu,sim_ermawu_l3l4,开街垃圾满地没人扫,垃圾秩序,urban_governance,环境,0.063,Negative,neg,0.794,0.926,0.786,愁,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.767,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.804,0,111.275823,30.698179
ermawu_T1_00607,ermawu,sim_ermawu_l3l4,回迁户型不满意,回迁安置,urban_renewal,服务,0.331,Very Negative,neg,0.523,0.821,0.731,哀,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.781,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.893,0,111.285976,30.696423
ermawu_T1_00608,ermawu,sim_ermawu_l3l4,盼着开街呢，老街改造进度有点慢,文旅活力,urban_operation,事件,0.447,Neutral,neu,0.688,0.915,0.747,盼,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.446,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.707,1,111.283098,30.695347
ermawu_T1_00609,ermawu,sim_ermawu_l3l4,业态单一，逛一次就够,业态丰富度,urban_operation,服务,0.085,Negative,neg,0.634,0.872,0.831,愁,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.693,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.921,0,111.278633,30.699236
ermawu_T1_00610,ermawu,sim_ermawu_l3l4,烟火气这东西见仁见智,烟火气保留,urban_renewal,文化,0.499,Neutral,neu,0.534,0.948,0.897,盼,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.675,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neu,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.733,0,111.277034,30.699249
ermawu_T1_00611,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.271,Negative,neg,0.857,0.831,0.833,哀,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.428,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.845,0,111.286083,30.691158
ermawu_T1_00612,ermawu,sim_ermawu_l3l4,开街垃圾满地没人扫,垃圾秩序,urban_governance,环境,0.123,Very Negative,neg,0.656,0.739,0.793,愁,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.668,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.688,0,111.273909,30.696568
ermawu_T1_00613,ermawu,sim_ermawu_l3l4,烟火气没了，商业化太重,烟火气保留,urban_renewal,文化,0.336,Negative,neg,0.946,0.798,0.898,愁,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.77,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.82,0,111.273712,30.70003
ermawu_T1_00614,ermawu,sim_ermawu_l3l4,施工期灰尘大,施工扰民,urban_governance,环境,0.119,Negative,neg,0.564,0.883,0.741,怒,历史街区,2025-02-05,2025-02 春节·二马路一期开街爆满,0.421,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.889,0,111.277855,30.700923
ermawu_T1_00615,ermawu,sim_ermawu_l3l4,人太多挤得慌，根本走不动,文旅活力,urban_operation,事件,0.213,Negative,neg,0.793,0.728,0.822,怒,历史街区,2025-02-10,2025-02 春节·二马路一期开街爆满,0.607,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neg,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.89,1,111.281221,30.69714
ermawu_T1_00616,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.491,Neutral,neu,0.505,0.824,0.716,盼,历史街区,2025-02-05,2025-02 春节·二马路一期开街爆满,0.782,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.883,1,111.281819,30.699999
ermawu_T1_00617,ermawu,sim_ermawu_l3l4,回迁政策还在等落实,回迁安置,urban_renewal,服务,0.482,Neutral,neu,0.667,0.876,0.851,盼,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.762,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neu,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.81,0,111.279233,30.694141
ermawu_T1_00618,ermawu,sim_ermawu_l3l4,业态单一，逛一次就够,业态丰富度,urban_operation,服务,0.177,Negative,neg,0.837,0.947,0.912,愁,历史街区,2025-02-05,2025-02 春节·二马路一期开街爆满,0.862,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.728,0,111.276507,30.698038
ermawu_T1_00619,ermawu,sim_ermawu_l3l4,盼着开街呢，老街改造进度有点慢,文旅活力,urban_operation,事件,0.491,Neutral,neu,0.784,0.895,0.729,急,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.426,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.684,1,111.2818,30.693649
ermawu_T1_00620,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.398,Very Negative,neg,0.92,0.818,0.784,怒,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.844,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.752,0,111.276944,30.697165
ermawu_T1_00621,ermawu,sim_ermawu_l3l4,回迁政策还在等落实,回迁安置,urban_renewal,服务,0.474,Neutral,neu,0.796,0.758,0.915,盼,历史街区,2025-02-10,2025-02 春节·二马路一期开街爆满,0.767,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neu,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.896,0,111.288399,30.694924
ermawu_T1_00622,ermawu,sim_ermawu_l3l4,回迁安置拖很久,回迁安置,urban_renewal,服务,0.169,Very Negative,neg,0.849,0.793,0.731,哀,历史街区,2025-02-05,2025-02 春节·二马路一期开街爆满,0.8,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.86,0,111.277277,30.698371
ermawu_T1_00623,ermawu,sim_ermawu_l3l4,烟火气没了，商业化太重,烟火气保留,urban_renewal,文化,0.294,Negative,neg,0.901,0.806,0.881,怒,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.854,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.745,0,111.280489,30.695425
ermawu_T1_00624,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.737,Very Positive,pos,0.729,0.772,0.867,喜,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.518,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.908,1,111.28403,30.693255
ermawu_T1_00625,ermawu,sim_ermawu_l3l4,施工快收尾了，忍忍,施工扰民,urban_governance,环境,0.506,Neutral,neu,0.452,0.894,0.901,盼,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.493,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neu,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.87,0,111.278435,30.699729
ermawu_T1_00626,ermawu,sim_ermawu_l3l4,人太多挤得慌，根本走不动,文旅活力,urban_operation,事件,0.343,Negative,neg,0.9,0.85,0.821,哀,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.839,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neg,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.715,1,111.275725,30.700045
ermawu_T1_00627,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.442,Neutral,neu,0.786,0.806,0.783,急,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.492,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.767,1,111.284482,30.690065
ermawu_T1_00628,ermawu,sim_ermawu_l3l4,回迁户型不满意,回迁安置,urban_renewal,服务,0.06,Very Negative,neg,0.78,0.744,0.874,愁,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.87,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.778,0,111.283565,30.693545
ermawu_T1_00629,ermawu,sim_ermawu_l3l4,配套停车跟不上热度,停车难,urban_governance,设施,0.397,Negative,neg,0.813,0.76,0.874,哀,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.81,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.897,0,111.278611,30.696051
ermawu_T1_00630,ermawu,sim_ermawu_l3l4,业态还在调整中,业态丰富度,urban_operation,服务,0.466,Neutral,neu,0.405,0.754,0.86,急,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.688,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neu,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.697,0,111.280408,30.691628
ermawu_T1_00631,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.573,Neutral,neu,0.613,0.873,0.782,急,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.634,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.806,1,111.280577,30.695243
ermawu_T1_00632,ermawu,sim_ermawu_l3l4,烟火气这东西见仁见智,烟火气保留,urban_renewal,文化,0.554,Neutral,neu,0.736,0.749,0.807,盼,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.453,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neu,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.717,0,111.277637,30.696562
ermawu_T1_00633,ermawu,sim_ermawu_l3l4,回迁户型不满意,回迁安置,urban_renewal,服务,0.164,Very Negative,neg,0.516,0.837,0.777,怒,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.866,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.81,0,111.277247,30.697274
